OTU_ID	CM08	CM07	A12	E05	CM05	CM09	CM06	CM02	T02	CM04	L04	P01	D09	CM11	CM10	S03	W08	CM03	CM12	C07	CM01	R11	F06	CM13	Z10	Taxonomy
OTU_1194	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_incertae_sedis;g_Stachybotrys_;s_Stachybotrys_cf_elegans_HGUP_0310
OTU_6481	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_incertae_sedis;g_Stachybotrys_;s_Stachybotrys_echinata
OTU_993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_incertae_sedis;g_Stachybotrys_;s_Stachybotrys_eucylindrospora
OTU_2246	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_incertae_sedis;g_Stachybotrys_;s_Stachybotrys_microspora
OTU_5991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Stagonospora_;s_Stagonospora_pseudocaricis
OTU_1501	0	0	6	140	2	0	0	2	0	103	16	475	7	0	0	56	2	4	0	0	16	1	51	5	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Stagonosporopsis_;s_Stagonosporopsis_ajacis
OTU_6765	0	2	0	6	7	1	0	2	421	0	6	0	0	0	0	2	0	0	2	0	196	0	2	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Stagonosporopsis_;s_Stagonosporopsis_loticola
OTU_7256	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Verrucariales;f_Verrucariacea;g_Staurothele_;s_Staurothele_areolata
OTU_3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Verrucariales;f_Verrucariacea;g_Staurothele_;s_Staurothele_areolata
OTU_5781	17	0	34	1	0	9	0	0	0	0	0	0	1	0	0	1	18	25	1	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Meruliaceae_;g_Steccherinum_;s_Steccherinum_murashkinskyi
OTU_5137	0	0	0	0	0	3	5	1	0	2	0	0	0	0	0	34	0	1886	6	1	0	0	0	66	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Meruliaceae_;g_Steccherinum_;s_Steccherinum_murashkinskyi
OTU_496	0	0	0	12	0	0	0	1	7	7	0	6	0	0	0	3	0	1	0	0	0	0	3	0	1	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetosphaeriales;f_incertae_sedis;g_Strelitziana_;s_Strelitziana_africana
OTU_2290	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetosphaeriales;f_incertae_sedis;g_Strelitziana_;s_Strelitziana_mali
OTU_274	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Strophariaceae;g_Stropharia_;s_Stropharia_coronilla
OTU_6222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Strophariaceae;g_Stropharia_;s_Stropharia_cyanea
OTU_1834	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Venturiaceae;g_Sympoventuria_;s_Sympoventuria_capensis
OTU_1518	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_islandicus
OTU_7322	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_ohiensis
OTU_7193	0	1	1	0	0	0	145	1	0	17	0	0	0	0	2	0	10	0	2	64	0	0	0	2	5	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_proteolyticus
OTU_4216	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_proteolyticus
OTU_3166	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	1	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_proteolyticus
OTU_5557	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_proteolyticus
OTU_6857	1	0	1	0	2	0	0	0	8	5	0	1	1	2	11	0	0	1	0	3	0	0	0	4	127	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_stipitatus
OTU_2271	0	0	0	14	0	0	0	1	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales_;f_Trichocomaceae;g_Talaromyces_;s_Talaromyces_variabilis
OTU_7211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Teratosphaeriaceae;g_Teratosphaeria_;s_Teratosphaeria_knoxdavesii
OTU_2753	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Teratosphaeriaceae;g_Teratosphaeria_;s_Teratosphaeria_knoxdavesii
OTU_5765	104	96	142	0	1	1342	124	829	4	3	22	222	611	915	12	2	89	27	1720	805	128	4	205	829	38	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales_;f_incertae_sedis;g_Tetracladium_;s_Tetracladium_marchalianum
OTU_3519	1	4	0	0	1	1	1	1	7	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales_;f_incertae_sedis;g_Tetracladium_;s_Tetracladium_marchalianum
OTU_2674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	26	0	0	22	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Marasmiaceae;g_Tetrapyrgos_;s_Tetrapyrgos_nigripes
OTU_5947	242	236	0	10	0	771	5	3	12	30	8	3	266	275	1713	97	620	20	351	502	0	1	43	71	148	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Pertusariales;f_Icmadophilaceae;g_Thamnolia_;s_Thamnolia_vermicularis
OTU_3263	317	120	0	18	0	2964	8	0	0	0	0	0	0	210	6	0	0	0	652	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Pertusariales;f_Icmadophilaceae;g_Thamnolia_;s_Thamnolia_vermicularis
OTU_3024	0	4	0	1	0	1	0	0	0	0	0	0	1	0	162	0	817	0	6	355	0	0	0	0	2001	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Pertusariales;f_Icmadophilaceae;g_Thamnolia_;s_Thamnolia_vermicularis
OTU_873	0	52	0	0	0	1	0	0	0	0	0	0	2	0	2	0	2	0	3	4	0	0	17	0	2	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Pertusariales;f_Icmadophilaceae;g_Thamnolia_;s_Thamnolia_vermicularis
OTU_4797	0	66	0	0	12	3	0	0	1	0	0	0	248	931	107	0	425	0	15	28	0	0	1	1	49	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Pertusariales;f_Icmadophilaceae;g_Thamnolia_;s_Thamnolia_vermicularis
OTU_2124	0	0	0	0	0	0	0	0	54	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Pertusariales;f_Icmadophilaceae;g_Thamnolia_;s_Thamnolia_vermicularis
OTU_3127	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Ceratobasidiaceae;g_Thanatephorus_;s_Thanatephorus_cucumeris
OTU_3269	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Thelephorales;f_Thelephoraceae;g_Thelephora_;s_Thelephora_ganbajun
OTU_1186	0	2	12	0	0	0	0	0	6	0	0	0	21	1	2	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Thelonectria_;s_Thelonectria_coronata
OTU_2551	0	12	0	0	0	1	0	2	0	0	0	17	2	2	3	3	3	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Thelonectria_;s_Thelonectria_diademata
OTU_2333	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Thelonectria_;s_Thelonectria_discophora
OTU_4523	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_boonjiensis
OTU_6904	0	7	0	0	0	5	0	0	0	0	0	0	27	0	0	0	0	0	0	11	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_falcata
OTU_5628	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_falcata
OTU_1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_falcata
OTU_2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_falcata
OTU_6872	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_queenslandica
OTU_6000	0	0	2	0	0	34	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Thozetella_;s_Thozetella_queenslandica
OTU_3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Tilletiales;f_Tilletiaceae;g_Tilletia_;s_Tilletia_fusca
OTU_1898	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_incertae_sedis;f_incertae_sedis;g_Tilletiopsis_;s_Tilletiopsis_fulvescens
OTU_4971	0	0	0	0	1	3	16	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_incertae_sedis;f_incertae_sedis;g_Tilletiopsis_;s_Tilletiopsis_oryzicola
OTU_1808	0	0	0	0	0	0	25	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_incertae_sedis;f_incertae_sedis;g_Tilletiopsis_;s_Tilletiopsis_oryzicola
OTU_6874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_incertae_sedis;f_incertae_sedis;g_Tilletiopsis_;s_Tilletiopsis_oryzicola
OTU_2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Calosphaeriales;f_Calosphaeriaceae;g_Togniniella_;s_Togniniella_acerosa
OTU_5008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Calosphaeriales;f_Calosphaeriaceae;g_Togniniella_;s_Togniniella_acerosa
OTU_637	0	0	0	0	0	0	0	0	0	0	0	5	71	0	0	0	1	0	0	0	0	0	0	14	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Tolypocladium_;s_Tolypocladium_parasiticum
OTU_1650	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Tolypocladium_;s_Tolypocladium_RG_2013a
OTU_3531	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Tolypocladium_;s_Tolypocladium_RG_2013a
OTU_4665	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Thelephorales;f_Thelephoraceae;g_Tomentella_;s_Tomentella_pisoniae
OTU_1322	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Torulaspora_;s_Torulaspora_delbrueckii
OTU_1626	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Torulaspora_;s_Torulaspora_indica
OTU_1307	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_aff_globispora_IMUFRJ_52033
OTU_5738	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_candelariellae
OTU_5562	15	0	0	0	0	0	1	3	0	86	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_fuciformis
OTU_3165	0	0	0	0	0	0	0	0	0	0	0	0	1	0	235	0	18	0	0	40	0	269	13	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_fuciformis
OTU_765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	8	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_fuciformis
OTU_4382	0	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_ceramicum
OTU_7190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_erinaceum
OTU_2638	56	60	5	78	14	6	0	0	42	5	0	3	24	0	4	0	14	1	0	13	0	2	0	9	5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_harzianum
OTU_1620	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_helicum
OTU_2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_pseudostramineum
OTU_2871	15	90	18	60	43	9	97	8	112	116	48	24	32	0	1	78	2	112	5	77	0	1	23	14	51	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_pubescens
OTU_5089	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_reesei
OTU_1912	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_reesei
OTU_6443	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_reesei
OTU_7017	15	9	9	1	0	7	0	0	0	1	1	0	1	0	10	4	1	2	0	2	2	5	1	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_stromaticum
OTU_6419	0	7	8	16	0	0	0	0	0	15	1	52	0	0	0	34	11	0	0	0	0	0	23	15	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_velutinum
OTU_2718	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Trichoderma_;s_Trichoderma_yunnanense
OTU_4906	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Tricholomataceae;g_Tricholoma_;s_Tricholoma_fulvocastaneum
OTU_2583	19	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	6	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Tricholomataceae;g_Tricholoma_;s_Tricholoma_magnivelare
OTU_5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Tricholomataceae;g_Tricholoma_;s_Tricholoma_mutabile
OTU_4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Tricholomataceae;g_Tricholoma_;s_Tricholoma_sejunctum
OTU_625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Tricholomataceae;g_Tricholoma_;s_Tricholoma_virgatum
OTU_3243	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Trichomonascaceae;g_Trichomonascus_;s_Trichomonascus_ciferrii
OTU_480	0	274	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	21	0	11	1	0	4	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Trichosporon_;s_Trichosporon_dehoogii
OTU_5239	0	9	2	0	3	0	0	3	5	0	0	8	0	0	0	0	0	0	0	0	0	0	33	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Trichosporon_;s_Trichosporon_laibachii
OTU_4616	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	98	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Trichosporon_;s_Trichosporon_lignicola_var._Lignicola
OTU_1558	4	0	0	17	0	0	2	0	0	0	3	0	0	0	0	49	0	3	0	0	3	0	0	5	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_incertae_sedis;g_Trichothecium_;s_Trichothecium_ovalisporum
OTU_1176	0	0	89	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_incertae_sedis;g_Trichothecium_;s_Trichothecium_ovalisporum
OTU_1752	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Asterinaceae;g_Triposporium_;s_Triposporium_cycadicola
OTU_2820	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Triscelophorus_;s_Triscelophorus_cf_acuminatus_UMB_55810
OTU_1859	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Triscelophorus_;s_Triscelophorus_cf_acuminatus_UMB_55810
OTU_7144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Inocybaceae_;g_Tubaria_;s_Tubaria_vinicolor
OTU_3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Tubeufiaceae;g_Tubeufia_;s_Tubeufia_cerea
OTU_17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae;g_Tyromyces_;s_Tyromyces_wynneae
OTU_188	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_6114	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_2629	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_6670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	39	2	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	1	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_6692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	42	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	107	6	0	4	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
OTU_2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Mucorales;f_Umbelopsidaceae;g_Umbelopsis_;s_Umbelopsis_autotrophica
